DISBURSED_AMOUNT,LTV,STATE_ID,PERFORM_CNS_SCORE,CREDIT_HISTORY_LENGTH
58658,88.95,13,0,0
59913,84.81,17,0,0
62213,78.99,18,404,62
144698,85.69,18,853,89
63947,89.66,4,708,4
59613,76.43,14,0,0
57009,79.66,4,409,118
67669,58.68,5,0,0
26929,51.42,6,475,28
38710,59.56,4,0,0
40894,74.34,9,752,14
59713,72.71,3,0,0
60023,84.43,9,530,43
49049,73.26,5,0,0
65382,79.07,6,774,47
42494,39.58,7,406,74
43617,79.9,6,0,0
55559,78.56,4,300,37
70217,80.68,4,732,10
54303,88.78,9,300,34
73117,66.23,13,0,0
54413,89.65,6,825,8
53703,87.28,6,0,0
55599,81.83,15,17,2
32984,57.88,16,17,0
93490,58.59,3,0,0
40017,74.77,1,707,5
68382,83.16,4,0,0
57213,88.05,18,0,0
54034,71.95,9,603,24
60947,79.7,3,738,5
39394,63.28,18,0,0
79033,74.79,3,0,0
50078,89.66,6,0,0
46349,74.22,4,0,0
75656,64.34,13,0,0
32761,54.54,6,0,0
54359,83.98,6,712,6
36639,63.37,8,608,25
64369,89.72,9,0,0
63613,88.94,9,0,0
57259,83.19,8,608,32
49403,79.34,13,609,47
58413,64.46,13,0,0
69984,72.7,13,0,0
34939,54.48,4,18,33
50298,85.0,18,0,0
60947,82.9,3,718,34
85770,48.46,7,0,0
33584,74.83,8,0,0
65571,73.03,13,0,0
51303,87.91,4,0,0
65882,89.88,4,738,5
54859,82.41,4,725,29
56013,84.87,13,0,0
53440,78.87,13,0,0
63013,65.33,13,637,61
56959,73.51,3,799,63
32484,51.17,5,0,0
25429,45.66,11,778,15
62359,54.36,13,18,17
54259,84.68,1,709,8
58059,84.9,4,708,7
62213,89.95,6,680,16
58659,89.04,8,0,0
82201,74.04,9,0,0
48349,78.68,4,17,47
33684,84.19,8,339,17
46749,76.38,1,825,10
58413,80.59,6,0,0
48583,73.24,9,0,0
52303,55.02,7,573,12
54759,78.72,4,0,0
63813,84.86,9,737,3
51653,81.07,15,657,7
50803,77.1,6,0,0
53311,84.9,4,300,28
44409,74.11,4,300,33
53703,84.93,6,15,1
48756,74.66,13,0,0
56823,84.53,5,740,36
55459,83.87,2,0,0
54373,76.0,3,0,0
50303,76.67,5,580,75
44321,76.06,4,0,0
60213,81.33,4,763,6
77579,86.75,4,568,52
56013,89.5,8,0,0
52078,77.64,8,468,47
52803,87.16,4,738,50
55013,89.83,6,845,28
52903,65.76,3,0,0
59713,89.71,6,764,67
57959,81.66,9,0,0
85620,74.95,3,362,42
50518,70.86,3,0,0
50598,73.75,4,0,0
46819,75.97,3,0,0
55759,84.08,4,785,76
57727,72.97,3,712,28
38139,61.52,4,774,55
52578,78.62,4,0,0
81290,67.11,13,0,0
51882,81.21,6,696,37
95290,62.09,4,0,0
41394,63.15,4,646,34
44849,61.88,7,0,0
68169,77.66,15,0,0
31847,51.89,6,0,0
56259,87.69,6,493,92
41394,70.72,7,762,16
57259,87.61,15,771,22
39439,79.13,8,639,50
54853,88.86,3,845,29
59259,68.93,3,0,0
31224,54.33,4,792,124
52078,85.97,6,18,24
60700,88.57,9,515,112
46249,82.81,6,680,19
46833,67.66,1,0,78
50503,75.22,4,0,0
46349,88.41,18,0,0
45849,65.28,4,0,0
44394,55.72,3,0,0
47349,64.5,12,0,0
45111,74.94,3,0,0
49803,74.14,4,743,15
48578,73.41,4,0,0
66169,79.85,14,0,0
56259,83.62,8,300,22
52978,82.14,2,588,28
45349,63.72,5,567,10
60947,63.83,3,690,12
42394,62.7,3,0,0
57259,78.9,4,16,89
64213,67.89,17,0,0
20374,38.36,3,0,0
34439,56.3,18,0,0
68676,73.09,13,16,52
56198,84.99,6,300,72
50503,76.0,2,0,0
47804,80.76,4,657,6
45203,73.92,16,708,3
45149,72.75,1,686,127
59947,81.58,4,0,0
42841,72.86,13,771,48
61975,87.89,6,810,15
31238,69.68,2,0,0
54177,88.14,4,706,21
40394,61.51,4,758,25
55459,79.66,13,0,0
69959,71.79,13,0,0
54943,81.31,9,758,17
48548,75.96,12,0,0
32761,45.88,14,392,25
48349,70.8,14,653,5
58247,89.84,4,733,8
46182,79.99,6,17,2
54373,80.0,3,0,0
64382,84.62,4,14,24
50703,78.02,6,0,0
91776,68.07,12,0,0
48058,81.79,10,738,12
49349,75.26,1,0,0
50303,79.03,6,0,0
53078,79.65,6,738,7
48349,67.49,3,825,13
50553,72.14,9,15,2
66569,83.89,13,510,40
94919,61.54,13,661,27
59447,62.37,3,0,0
73123,74.55,14,0,0
31084,50.22,11,455,131
46271,80.15,4,738,10
57959,89.9,11,603,40
42394,60.39,1,545,22
30939,47.94,10,0,0
62147,89.58,6,0,0
50960,74.98,3,815,37
59347,83.83,6,705,126
44749,73.38,6,825,10
46849,69.42,5,0,0
51303,87.41,1,650,13
63213,84.45,18,781,89
55459,70.68,9,0,0
46349,63.74,5,0,0
51303,74.19,1,0,0
34433,61.48,10,0,0
47549,73.04,4,825,7
40684,72.43,4,608,175
55713,81.19,15,18,15
31784,51.88,13,738,23
59313,81.2,11,0,0
72123,74.98,6,0,0
46749,76.63,4,0,0
72983,74.95,4,717,25
57759,82.76,17,0,0
49948,70.48,4,15,0
52003,83.88,4,738,11
62213,80.11,5,825,24
65482,88.67,4,0,0
53873,62.33,12,0,0
63247,90.0,4,0,0
54078,81.12,1,0,0
72717,71.35,15,686,15
61713,84.71,14,0,0
58447,81.35,13,0,0
53578,89.61,6,825,25
73751,88.88,3,0,0
76079,82.45,4,0,0
43394,84.61,2,0,0
60933,63.68,3,0,0
68528,85.0,8,0,0
49303,50.06,3,825,7
57113,80.71,13,732,32
52078,84.49,4,651,8
48283,70.5,3,0,0
31841,55.86,18,783,38
80186,74.93,3,14,25
53078,86.25,11,300,127
51243,74.32,8,0,0
53303,88.47,1,763,6
61947,82.69,14,0,0
42894,74.09,4,0,0
46859,76.79,1,621,61
77251,74.66,14,679,14
40534,80.11,16,586,25
43821,79.9,6,643,3
51078,78.62,9,836,23
56219,83.76,4,738,7
89745,69.92,4,0,0
56059,76.94,1,0,0
81073,69.0,4,832,3
84989,53.7,3,707,9
49800,82.27,11,414,41
45977,82.51,1,719,54
55213,79.98,13,0,0
55259,87.71,11,836,18
62447,80.53,13,0,0
58859,84.94,9,300,30
48349,64.53,5,0,0
58513,78.51,7,0,0
47645,84.83,6,0,0
73817,74.55,5,0,0
56513,88.72,15,0,0
37939,61.07,6,0,0
68633,72.85,5,0,0
63000,88.71,8,763,6
47349,80.36,6,578,66
55200,83.24,14,0,0
41394,60.8,4,763,15
36439,73.74,3,0,0
47749,75.26,4,0,0
60213,75.25,4,0,0
63213,42.72,3,0,0
67082,85.63,4,15,1
57095,77.23,5,653,19
42184,74.43,4,0,0
55859,85.95,7,517,48
58647,89.87,6,825,6
55594,74.0,13,845,25
67524,71.5,4,0,0
55659,83.21,6,850,58
47082,78.79,4,0,0
55109,81.8,9,0,0
53929,73.68,7,648,9
52003,80.56,1,0,0
48349,82.53,1,569,35
52503,78.11,6,0,0
53578,82.2,11,836,16
75751,64.38,3,596,67
55413,83.68,4,300,29
62213,73.97,8,719,24
56313,84.95,6,679,19
54259,83.48,4,825,12
54209,82.63,6,681,43
35439,50.96,5,0,0
57369,84.92,6,792,96
55673,89.02,11,734,29
55500,80.45,14,0,0
54514,85.0,4,0,0
59947,84.8,3,0,0
50328,67.41,4,692,34
52303,85.03,1,810,7
52303,87.29,6,728,27
54659,84.98,6,763,12
79686,74.73,3,0,0
55400,78.69,9,0,0
53203,74.84,6,0,0
48478,73.08,13,0,0
34219,44.72,15,0,0
69123,60.28,5,710,10
59972,37.59,3,0,0
58013,83.53,13,0,0
57319,69.85,4,825,7
56559,82.29,9,18,22
64882,68.12,13,558,59
49478,76.78,6,783,37
55759,69.74,3,0,0
54963,75.84,2,672,18
62513,84.78,8,738,6
49748,81.26,4,0,0
59622,84.02,3,0,0
55259,74.62,7,651,4
56259,78.65,17,567,29
67269,89.09,8,618,27
43894,76.92,3,632,4
58959,87.08,9,0,0
48058,76.14,4,679,29
47349,74.77,16,0,0
59563,82.58,9,0,0
50303,86.24,18,633,28
50263,72.25,9,0,0
61213,78.48,14,0,0
56213,88.7,6,738,24
55489,83.69,15,0,0
40534,49.16,3,624,8
55259,72.73,4,749,31
42439,68.53,7,0,0
76379,49.12,16,824,8
53883,72.12,12,0,0
58513,89.42,4,0,0
50678,75.91,4,300,51
59463,81.48,9,16,7
59213,75.83,3,0,0
64582,79.81,4,0,0
41094,75.14,16,719,43
44689,63.9,6,0,0
58863,72.99,18,0,0
68369,69.0,3,0,0
57259,83.82,1,0,0
33163,45.17,3,17,0
45349,47.5,3,0,0
43259,49.8,8,300,62
42094,77.62,9,0,0
64582,79.81,4,0,0
63447,89.3,10,0,0
73211,79.26,1,396,24
66882,88.89,4,0,0
72717,78.76,4,0,0
54303,78.99,13,0,0
83186,77.43,5,551,49
58263,80.45,4,738,7
59947,88.41,4,0,0
60088,94.82,4,727,25
34699,62.18,10,595,80
46449,67.21,17,0,0
54309,84.45,6,0,0
50803,75.12,6,825,10
52053,77.92,9,0,0
51496,88.3,10,0,0
82686,74.24,3,0,0
40510,74.93,3,0,0
56013,78.97,10,0,0
56333,81.88,3,531,12
40694,62.39,4,646,103
49865,85.0,4,0,0
52078,84.66,13,681,8
45949,71.95,6,0,0
54113,78.57,4,651,40
33484,83.16,8,763,24
70523,79.98,6,300,53
34939,79.93,6,0,0
82685,57.7,13,0,0
63247,89.89,4,763,7
37439,60.82,6,738,6
38994,64.13,6,825,12
58413,81.66,4,704,35
55459,77.61,14,0,0
64602,70.66,13,0,0
48349,73.96,14,0,0
74325,68.58,3,792,102
66882,60.08,3,0,0
53303,80.41,4,0,0
65769,84.64,9,0,0
47349,80.05,1,825,6
59447,76.92,4,0,0
56559,89.55,9,0,0
45349,69.34,6,681,5
64669,89.29,5,0,0
52403,80.22,4,825,26
50998,84.54,20,0,0
48349,78.93,6,0,0
55964,81.63,8,300,40
34639,55.73,1,300,140
55883,74.66,18,0,0
28029,63.11,6,0,0
51303,71.23,4,572,25
42710,65.01,13,0,0
47349,52.71,3,0,0
73923,69.25,15,351,87
55353,79.15,4,0,0
69123,74.41,1,763,8
56413,87.01,6,758,121
53403,61.41,9,762,16
40510,74.93,3,0,0
52273,85.0,11,738,9
52303,43.18,3,0,0
49053,75.89,6,0,0
50078,67.21,3,16,10
49350,69.58,5,15,0
57369,88.06,9,0,0
96490,66.89,10,15,0
42394,64.94,5,0,0
53299,85.0,6,0,0
57013,89.33,10,698,15
50126,75.56,4,0,0
59223,87.59,9,622,12
69800,68.57,3,836,23
69323,73.51,1,445,69
61947,89.44,4,503,18
32484,42.47,3,0,0
70417,74.66,14,694,4
55413,84.92,4,0,0
59313,89.89,4,630,75
49228,77.28,1,726,14
58913,77.85,9,638,59
58513,77.92,5,300,41
56013,89.84,11,634,25
57113,85.26,5,0,0
53578,87.09,6,0,0
58759,87.5,4,0,0
58812,89.85,4,737,4
66882,77.71,4,0,0
57959,79.92,6,697,36
53303,82.53,4,695,35
50578,77.04,5,757,70
55413,84.92,4,0,0
48038,28.04,9,459,18
72573,73.21,4,0,0
50803,80.39,6,0,0
46299,82.58,7,706,13
46369,79.97,1,763,129
55350,89.66,8,0,0
53803,71.46,17,832,12
47330,75.92,10,636,15
53378,76.62,5,0,0
72000,63.68,8,659,19
95702,61.12,13,706,39
45149,69.32,6,749,24
64382,89.36,8,15,0
57283,84.79,9,738,14
36439,77.58,9,708,3
37939,63.49,5,0,0
82481,68.02,9,0,0
56159,84.74,9,753,53
27029,61.46,5,0,0
55259,87.75,6,0,0
50578,73.83,3,17,0
51303,83.22,1,572,17
79526,67.96,7,0,0
50743,71.49,7,0,0
72123,74.8,5,0,0
59147,88.9,4,492,132
56713,79.97,3,0,0
47549,67.12,4,0,0
58947,89.26,11,726,17
67882,89.25,4,773,154
57259,78.77,3,0,0
54679,74.67,4,654,29
55259,80.42,13,758,36
44545,63.11,4,0,0
36404,73.35,8,16,0
44394,64.91,6,737,13
52778,89.74,6,0,0
75751,74.57,7,17,2
63947,84.42,4,0,0
49377,85.0,6,0,0
58447,79.06,13,0,0
63182,80.26,14,0,0
63913,77.38,4,824,66
60147,81.31,8,0,0
52959,79.05,9,656,25
55763,83.85,14,0,0
48145,69.26,3,0,0
73123,72.82,7,0,0
32984,37.54,3,0,0
32984,46.85,17,737,11
50703,78.88,6,0,0
62213,85.43,3,0,0
61213,59.35,3,0,0
43687,74.99,4,707,25
59947,89.66,6,778,70
58513,89.51,6,581,25
49803,72.58,13,0,0
38574,65.1,7,0,0
116832,69.82,6,630,23
48439,85.0,4,15,0
48645,74.96,1,738,9
52303,83.22,4,0,0
82084,78.6,14,17,0
63213,63.41,3,0,0
54759,78.03,3,541,13
32341,50.44,5,499,13
46869,64.05,3,0,0
52803,79.26,6,430,27
54613,76.54,6,727,17
60963,85.9,17,687,26
84920,89.76,4,0,0
53703,79.69,6,836,26
62947,87.77,6,738,18
59747,79.27,4,300,135
44449,73.11,6,738,39
51703,84.79,2,0,0
48849,81.46,4,708,10
55166,79.99,16,549,68
61073,89.15,9,0,0
63151,84.99,8,609,58
31984,69.08,6,0,0
59413,79.83,14,0,0
36939,62.83,5,0,0
44349,73.51,6,0,0
51303,70.3,7,0,0
53978,76.39,4,0,0
59259,89.1,9,707,52
34939,74.63,15,763,5
58259,88.06,4,640,55
43813,79.69,6,18,24
53881,85.0,9,0,0
61213,63.71,13,500,60
50843,61.4,13,0,0
33484,59.21,6,0,0
70317,83.24,4,0,0
75751,73.16,3,0,0
61307,84.0,4,830,41
64882,74.33,8,17,0
75629,71.82,4,0,0
33861,53.93,6,753,9
54303,77.5,17,590,80
58483,66.06,13,680,15
56513,93.92,11,16,0
33484,47.11,7,0,0
48349,84.05,1,300,31
50877,72.3,4,0,0
56859,84.29,9,599,23
56813,85.85,4,0,0
36939,59.37,11,836,11
63947,87.34,4,738,10
90055,89.88,4,651,23
32500,74.02,8,737,10
48595,79.97,4,0,0
59207,89.04,10,0,0
39894,52.75,3,0,0
81686,71.07,3,0,0
54303,79.73,6,825,19
64959,74.98,9,600,45
56554,81.85,4,579,103
39394,72.75,1,300,150
71123,74.51,14,738,3
57259,79.73,2,763,7
35721,59.93,6,476,29
50578,84.96,1,0,0
39039,51.52,5,719,114
45003,65.58,1,0,0
44349,65.08,3,0,0
45979,66.97,2,817,84
56800,82.45,11,300,141
39294,58.99,4,300,12
52303,79.5,6,836,20
61413,84.17,8,671,13
71471,62.77,3,0,0
51303,87.64,18,0,0
61713,84.08,7,738,12
117817,67.9,4,0,0
46349,75.31,3,524,65
46695,67.87,4,832,4
57083,63.22,9,762,12
32841,79.49,4,483,38
49303,81.95,6,0,0
55412,63.96,13,0,0
51003,74.22,15,733,33
97689,64.52,4,708,13
47800,74.09,10,0,0
44415,63.18,1,0,0
63582,77.72,6,763,6
40394,60.13,6,603,31
21574,41.62,11,737,16
66169,66.54,3,825,24
64382,85.63,9,825,7
59013,82.66,17,14,11
43394,65.0,15,0,0
66169,73.84,6,0,0
61947,89.36,4,505,171
59947,88.23,4,738,18
52078,82.64,3,0,0
54013,83.46,1,758,28
49203,73.03,18,726,30
56759,78.78,14,738,4
57059,61.66,7,547,8
50303,73.3,3,738,5
73717,66.99,3,0,0
58013,78.46,3,0,0
64832,74.61,4,623,10
42894,82.89,2,734,34
87820,73.97,4,836,23
51078,78.12,3,0,0
56190,85.0,6,825,8
58647,82.14,6,0,0
56102,78.96,13,300,117
46849,72.67,1,0,0
54359,74.8,3,0,0
46558,77.12,4,0,0
51878,77.2,4,710,69
55259,79.66,17,478,63
51303,74.82,4,300,12
72123,78.2,14,723,19
54509,81.11,9,300,28
53303,55.13,3,0,0
45549,70.14,4,624,24
66332,90.0,4,0,0
54259,83.98,17,16,134
86989,68.77,3,0,0
58259,77.83,6,738,6
37944,74.03,4,743,8
39594,57.72,14,0,0
45349,72.85,1,0,0
54098,85.0,1,0,0
50578,84.73,7,0,0
72717,63.43,14,477,38
63213,74.94,8,593,12
66169,89.42,8,0,0
50303,84.01,1,597,3
66782,89.76,4,0,0
41544,86.07,11,723,47
39394,64.15,11,599,12
39039,73.05,8,737,154
54279,76.14,9,0,0
30484,74.52,6,582,27
27029,44.36,6,625,122
64800,89.93,9,643,40
92944,53.09,3,801,30
63882,89.09,3,825,32
42380,60.58,3,0,0
47112,77.0,4,0,0
66669,88.82,4,0,0
82586,74.96,3,15,2
32484,53.96,3,0,0
66970,79.64,4,14,20
54813,85.78,4,738,7
65882,79.29,4,616,46
32984,33.34,3,0,0
58259,77.79,7,599,17
53253,78.98,14,758,22
75671,78.5,3,624,9
57659,84.84,2,0,0
53203,81.92,6,738,3
54078,76.66,8,345,122
58759,81.1,7,667,9
32784,50.64,3,0,0
50578,79.31,18,0,0
42494,71.74,7,0,0
51078,84.33,4,763,9
57059,85.0,4,15,2
63213,81.53,2,0,0
60000,51.71,8,708,41
57259,88.95,6,0,0
41194,63.81,9,17,2
63882,59.88,13,738,23
48049,81.59,6,0,0
44549,65.42,2,0,0
50117,79.95,4,625,24
86889,74.84,9,402,152
54013,73.4,3,0,0
79733,74.83,8,0,0
44394,58.29,13,0,0
53814,68.48,3,0,0
55196,62.37,13,710,18
66632,84.53,8,818,15
62659,88.68,9,825,8
51703,72.8,8,680,33
46049,69.49,3,753,13
35274,59.24,17,15,0
71317,73.08,7,0,0
53978,75.18,6,708,26
97890,75.68,11,825,6
36439,53.53,3,0,0
46154,65.6,4,0,0
60947,88.32,14,653,30
61713,74.79,3,0,0
35439,79.03,9,17,2
67369,83.53,9,300,48
76779,74.9,8,708,8
52503,82.3,15,583,122
42960,79.12,6,0,0
58947,62.0,3,0,0
32984,79.27,6,0,0
54303,74.04,3,0,0
54013,79.39,6,0,0
70817,72.36,13,0,0
61400,85.0,4,0,0
52303,86.89,4,0,0
45349,64.49,4,0,0
49803,76.43,17,0,0
62213,80.37,3,0,0
53303,79.37,1,710,6
79686,74.39,3,0,0
47849,64.76,7,14,12
63197,84.31,9,708,35
48599,74.07,8,554,31
27929,43.92,6,825,13
59618,84.23,9,0,0
28906,42.94,13,0,0
42269,59.39,13,0,0
34941,51.95,6,0,0
60694,79.8,13,0,0
76679,83.76,4,836,36
69069,88.98,8,738,25
55312,85.0,6,659,51
40983,76.43,1,735,121
83185,72.15,5,0,0
63913,89.9,4,693,51
53303,84.4,6,665,41
52078,89.69,18,0,0
64182,89.43,4,0,0
62713,85.12,4,755,22
63447,88.74,8,0,0
58013,85.38,4,0,0
66169,85.06,4,763,24
62147,82.47,3,0,0
41094,79.92,15,15,0
63156,84.99,19,0,0
59473,78.6,9,0,0
52803,78.74,16,0,0
65169,81.5,4,680,13
65169,79.08,8,699,24
73623,62.75,4,0,0
48549,72.46,6,15,1
52303,77.24,15,513,54
53859,85.83,6,763,22
47349,62.56,3,0,0
53303,79.24,8,740,11
59023,86.04,9,558,208
57013,79.19,4,0,0
47549,71.3,14,756,52
43210,75.51,3,615,24
48849,77.78,9,0,0
42594,83.23,15,0,0
48503,83.44,16,442,145
56224,85.0,4,0,0
49145,75.73,6,0,0
57800,82.12,8,300,166
56959,88.91,9,0,20
84850,73.24,13,0,0
50637,84.92,4,0,0
50303,68.51,9,300,9
50303,68.02,3,0,0
66100,72.24,14,300,6
48049,71.57,5,0,0
57013,88.64,4,0,0
51578,89.46,11,0,0
60453,81.73,10,0,0
43594,64.24,6,300,126
25529,25.44,3,0,0
55113,85.09,6,0,0
53078,71.62,3,0,0
47949,81.29,10,738,7
53303,81.2,6,0,0
41394,69.33,7,738,116
42710,48.89,3,0,0
51653,81.6,1,645,9
43794,71.83,6,708,52
49794,80.76,11,0,0
54815,58.05,13,0,0
42149,70.97,9,0,0
54303,79.32,6,825,25
36439,49.93,3,0,0
45870,68.69,4,409,57
58659,88.13,18,15,1
63882,61.7,10,0,0
64012,85.0,3,0,0
54259,73.07,3,14,41
64213,88.46,9,620,117
47099,71.25,14,763,4
47666,57.64,12,300,30
69817,89.33,4,0,0
57259,83.97,5,0,0
54619,55.19,3,0,0
54259,85.75,14,0,0
80533,74.72,8,0,0
44749,61.21,11,15,0
46349,76.54,5,0,0
50303,71.84,4,414,20
44532,62.77,13,764,61
50088,76.09,9,15,0
68917,88.25,4,681,9
54000,74.75,8,0,0
63213,82.71,4,0,0
49803,79.97,4,706,25
44749,70.98,1,0,0
51000,75.94,17,421,62
34241,50.61,13,0,0
48243,75.79,9,583,18
55013,73.08,3,583,24
66739,86.16,4,698,13
64897,88.43,8,684,27
66382,80.93,4,0,0
41210,67.25,3,763,45
45349,68.89,4,0,0
45675,74.3,1,726,15
52109,79.92,3,0,0
38439,83.94,4,0,0
57213,82.11,13,706,26
50303,79.68,1,0,0
48349,89.98,6,0,0
45631,65.0,13,0,0
56813,86.66,6,0,0
55399,80.0,13,0,0
60947,84.41,6,0,0
60653,83.9,9,763,25
60213,73.52,4,0,0
44394,81.86,6,0,0
58259,58.94,3,0,0
49478,63.15,3,0,0
73123,74.23,7,0,0
39794,72.22,18,708,24
46369,73.5,7,0,0
58259,52.76,3,0,0
73123,88.8,8,14,78
64213,65.14,14,825,22
53503,87.47,4,0,0
60513,75.49,13,706,23
57009,84.9,6,708,55
29984,67.02,18,0,0
78969,73.37,13,0,0
51723,79.89,8,602,12
61213,84.38,9,597,34
35439,78.69,6,774,14
58947,82.51,17,832,6
44349,84.47,1,0,0
52303,89.38,8,605,30
56611,38.86,13,18,37
63947,89.71,6,17,3
56559,79.79,4,752,79
61713,79.41,7,0,0
63713,84.42,4,0,0
63453,74.03,13,0,0
64882,84.71,3,0,0
59353,85.0,4,0,0
66769,71.58,7,0,0
64882,75.89,4,0,0
44609,70.14,9,737,11
42442,78.29,6,0,0
37439,58.67,8,392,10
56000,83.11,8,825,25
28375,74.89,16,0,0
50303,77.44,4,783,45
55559,84.22,14,0,0
60763,88.58,4,378,67
60913,86.11,9,768,147
74879,78.38,2,15,0
54513,85.57,13,616,22
56859,84.54,2,825,6
52578,89.54,6,0,0
39354,67.73,5,0,0
59259,89.33,1,749,35
53585,84.97,4,646,34
74123,89.07,8,769,74
42394,66.21,9,708,18
51303,68.69,14,825,8
62947,57.53,3,0,0
66169,83.81,9,300,20
57013,78.81,3,0,0
53303,78.73,1,738,7
51773,77.68,9,0,0
66617,89.77,3,0,0
72367,86.64,4,0,0
46645,82.86,4,706,6
54514,72.99,3,14,47
83620,74.16,3,0,0
59259,83.58,6,0,0
68882,78.75,17,832,34
46849,48.05,7,0,0
37439,50.07,5,796,32
47349,76.89,6,300,95
51872,64.1,13,0,0
45349,71.18,10,0,0
73817,71.43,7,597,14
52939,82.11,9,0,0
44349,74.13,16,821,32
45545,67.12,12,0,0
61963,80.6,17,0,0
73817,68.62,3,0,0
46849,77.63,6,0,0
48849,68.42,6,719,23
57259,75.9,3,0,0
74251,71.68,13,0,0
60463,87.74,9,0,0
50778,76.24,13,0,0
52803,79.9,6,0,0
43475,65.54,6,0,0
43694,66.32,6,825,17
71123,88.92,8,775,96
58559,81.08,9,15,40
28372,61.25,13,515,14
68669,88.62,4,683,30
51223,81.28,7,0,0
55513,79.8,3,610,27
49049,75.16,6,719,33
43394,66.92,1,685,50
59422,88.0,3,547,107
70817,69.75,3,635,30
56259,78.77,4,0,0
57113,79.97,4,300,78
50243,77.1,7,0,0
58563,85.0,13,0,15
58013,88.35,3,0,0
51303,78.57,1,0,0
76751,65.91,3,0,0
45649,76.74,1,0,0
54115,73.94,2,720,27
60313,83.71,8,0,0
57259,82.62,14,0,0
70123,68.6,13,300,72
69817,89.33,4,0,0
47849,86.32,6,737,13
56141,85.0,8,825,24
47779,78.79,6,17,0
53703,78.71,11,0,0
52500,75.78,4,606,43
45097,60.35,13,795,22
66800,92.78,3,718,56
52003,68.72,13,300,109
46849,79.07,6,17,2
52803,84.91,4,585,10
57459,84.17,9,0,0
47849,75.44,5,0,0
53078,80.94,5,0,0
44849,77.31,4,0,0
68877,74.52,4,749,26
63213,79.25,7,0,0
52768,69.87,13,0,0
67682,89.35,4,15,0
59713,84.23,4,0,0
67369,68.62,9,824,11
49349,71.61,4,16,44
40994,58.75,14,737,15
49848,80.0,13,0,0
55032,76.82,13,0,0
41394,59.83,17,0,0
42794,79.5,6,0,0
63062,84.68,15,738,27
54361,85.04,13,0,0
53249,83.64,9,738,64
54659,65.48,5,0,0
39894,64.87,5,749,14
58109,80.53,14,570,21
55559,82.19,14,0,0
52303,75.41,3,763,6
45791,52.46,13,0,0
79526,77.04,3,0,0
42694,63.96,6,738,13
59653,89.28,9,0,0
55959,70.63,9,764,16
54900,79.96,4,0,0
66382,83.82,4,738,25
56513,78.16,14,0,0
45349,79.51,6,706,14
56513,89.29,18,0,0
55113,82.45,4,738,3
41694,40.76,12,0,0
55013,82.75,3,0,0
59327,91.44,4,825,25
45700,70.76,8,825,21
51723,74.61,7,0,0
59013,89.55,4,17,27
63813,85.0,9,15,0
47729,72.81,18,0,0
49303,76.77,6,0,0
52478,79.79,6,423,27
50303,70.56,3,0,0
95892,59.95,5,801,41
60713,80.69,7,0,0
65169,72.28,4,630,47
38894,72.74,4,0,0
62897,88.9,8,0,0
71817,66.07,4,0,0
70862,67.84,13,0,0
48578,75.71,3,738,9
46142,71.04,5,480,47
58113,80.9,14,15,41
30134,58.18,6,705,129
45889,79.34,8,0,0
62363,86.97,9,732,12
43622,59.28,8,705,52
55759,86.3,11,0,0
38439,63.99,18,763,6
54259,68.29,10,362,43
48699,80.58,11,738,22
50400,70.29,14,0,0
94505,57.01,7,300,36
97490,68.56,8,608,31
27249,64.03,9,723,21
34975,61.88,4,615,8
56883,88.06,9,0,0
55259,72.23,17,300,23
54118,75.63,13,774,28
51978,84.4,4,710,29
49149,74.05,4,0,0
25310,38.12,4,0,0
42322,59.3,4,738,32
57259,86.05,4,753,10
64214,89.7,4,726,99
49303,79.58,6,694,19
42210,56.36,13,16,12
37397,52.84,3,836,31
59900,89.97,9,0,0
63349,74.7,7,0,0
52503,89.17,4,749,74
23974,39.1,3,0,0
38439,63.83,1,0,0
52303,82.99,6,763,60
23074,34.91,10,690,13
41514,74.26,15,16,49
54303,83.17,6,683,43
60513,89.7,9,0,0
48803,79.81,1,0,0
77079,64.58,13,0,0
41070,69.22,3,740,8
59259,84.98,14,648,29
60947,89.9,4,0,0
61913,88.13,7,0,0
67440,89.87,3,0,13
59259,84.99,8,0,0
41854,64.69,9,395,16
43394,71.87,5,0,0
37639,57.01,5,0,0
52703,88.67,6,0,0
40160,63.53,14,0,0
39914,65.15,9,726,19
94914,66.87,5,0,0
50113,77.33,7,0,0
31484,53.48,6,0,0
29984,47.3,3,0,0
46349,88.1,1,0,0
51003,78.01,9,0,0
37275,65.07,1,603,12
42322,70.09,11,763,10
52003,78.59,6,0,0
60247,82.67,2,300,24
56259,77.47,3,0,0
61347,64.13,3,0,0
48749,74.1,6,825,6
61613,71.95,4,691,24
33484,57.07,5,0,0
47045,74.94,13,0,0
57259,76.58,17,576,64
67669,89.75,3,585,79
89645,56.08,5,0,0
58513,89.87,6,0,0
44438,74.36,10,0,0
66169,85.99,4,0,0
45099,56.85,8,0,0
70817,86.36,3,637,33
43394,64.59,5,721,118
36089,52.75,9,655,96
43439,76.09,1,18,35
59100,84.77,8,18,10
45325,71.93,2,0,0
56759,79.71,1,0,0
43344,61.93,4,0,0
59713,62.96,6,569,48
55009,81.48,14,507,74
61747,89.88,11,717,30
54078,68.07,3,580,26
55013,87.28,14,0,0
42044,69.86,16,404,35
35839,49.11,2,825,7
55713,83.56,3,0,0
41514,67.62,4,0,0
46629,75.32,9,763,11
59917,79.74,2,708,9
43394,67.99,17,0,0
